id,username,created_at,lng,lat,text
1518983100981596167,ready4you247,Tue Apr 26 15:59:27 +0000 2022,-120.58340150000001,44.1454365,"What's missing, is me sucking your cock! 💦🔥🤗"
1518983101128400897,joannagarzilli,Tue Apr 26 15:59:27 +0000 2022,-112.12467649999999,33.5528625,@JohnPompliano “The Elon Effect” Business Alchemist
1518983101333970945,averysteinman,Tue Apr 26 15:59:27 +0000 2022,-118.4119065,34.0207895,girl my heart is so warm 😭😭 we love to see this and will keep the content going :)
1518983102474952704,CoachKey714,Tue Apr 26 15:59:27 +0000 2022,-81.5204785,41.58846,@papyfaye1 He soft as hell
1518983104030855168,JordanChabot,Tue Apr 26 15:59:27 +0000 2022,-70.66436,41.95673,Daddy is sa-tired @ The Speedwell Tavern https://t.co/HLfzG29STJ
1518983104249012225,Mariah8223,Tue Apr 26 15:59:28 +0000 2022,-119.7824645,36.786041999999995,idk y I’m so nervous about my PETscan 🫠
1518983104307896320,mortdubz,Tue Apr 26 15:59:28 +0000 2022,-78.76463150000001,43.009116500000005,@izadiofficial i want to literally fight myself
1518983104282644483,HerderGreg,Tue Apr 26 15:59:28 +0000 2022,-93.224306,45.261902,"@mrkthompsn @secretsocietyse @Prince3eb @RepMTG Again, this is tortured logic with no relevance to your claim of th… https://t.co/FL4pmDBZDM"
1518983104286834690,Ven_Dela,Tue Apr 26 15:59:28 +0000 2022,-75.2232,39.9403,See a virtual tour of my listing on 1429 S 54Th Street #Philadelphia #PA  #realestate https://t.co/anrztKOsTM https://t.co/tdNcRHBGcC
1518983105419304960,johnthesecond_,Tue Apr 26 15:59:28 +0000 2022,-90.011008,29.982601,Agreed.
1518983105733742593,byJoshuaDavis,Tue Apr 26 15:59:28 +0000 2022,-122.2286855,37.791994,Paying users should always be in control. I opted out of @SubstackInc email notifications and stopped using the app… https://t.co/FymJKvaJUS
1518983106014949378,coachE40,Tue Apr 26 15:59:28 +0000 2022,-89.87644900000001,32.571032,🚨🚨🚨🚨🚨🚨 Major Alert… STARKVILLE HIGH SCHOOL has committed to Team Camp June 24th at THE BRANCH https://t.co/N3t7Qf3wPU
1518983106157596672,SteveBeeeee,Tue Apr 26 15:59:28 +0000 2022,-83.804475,27.698681999999998,Both🙏🏾
1518983107428470785,_ABarbinBK,Tue Apr 26 15:59:28 +0000 2022,-73.9487755,40.655138,Oh this just unlocked some memories
1518983108049125376,mrstormymonday,Tue Apr 26 15:59:28 +0000 2022,-77.0143985,38.898602999999994,#NQ_F #ES_F looking for a bounce in this market to re-short is like looking for a pullback in a bull market
1518983107642228737,JeffcoAthletics,Tue Apr 26 15:59:28 +0000 2022,-105.12331950000001,39.685852,BASEBALL ⚾️ Full slate of 5A &amp; 4A Jeffco League games today. Get out in the nice weather today and support your ba… https://t.co/muxFpMdAY9
1518983109101903874,jimmyhoffa85,Tue Apr 26 15:59:29 +0000 2022,-82.6694675,40.365159500000004,@The_Earl_Taylor He was old as hell … hell all of them was
1518983109047246848,ItsNachoNate,Tue Apr 26 15:59:29 +0000 2022,-117.98236600000001,34.0023805,Fucking love Lionheart
1518983109206700032,welcw2,Tue Apr 26 15:59:29 +0000 2022,-118.4119065,34.0207895,Past: The Flinstones Future: The Jetsons Present: ????????Go ahead. Finish the trilogy @cartoonnetwork
1518983110808924166,johncolucci,Tue Apr 26 15:59:29 +0000 2022,-115.1288465,36.1364125,@abbyluschei Also crying
